Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Mexicali,1,1,0,0,2020-02-13
Baja California,Tijuana,4,4,0,0,2020-02-13
Chiapas,Ocosingo,1,1,0,0,2020-02-13
Chihuahua,Chihuahua,1,1,0,0,2020-02-13
Chihuahua,Cuauhtémoc,1,1,0,0,2020-02-13
Chihuahua,Madera,3,3,0,0,2020-02-13
Ciudad de México,Gustavo A. Madero,3,1,0,2,2020-02-13
Colima,Manzanillo,2,1,1,0,2020-02-13
Durango,Durango,2,2,0,0,2020-02-13
Guanajuato,Celaya,6,3,3,0,2020-02-13
Guerrero,Benito Juárez,1,1,0,0,2020-02-13
Guanajuato,León,1,1,0,0,2020-02-13
Jalisco,Tonalá,1,1,0,0,2020-02-13
Jalisco,Zapopan,1,1,0,0,2020-02-13
Michoacán,Los Reyes,1,1,0,0,2020-02-13
Michoacán,Uruapan,2,2,0,0,2020-02-13
Michoacán,Zamora,1,1,0,0,2020-02-13
Morelos,Temixco,1,1,0,0,2020-02-13
Estado de México,Texcoco,1,1,0,0,2020-02-13
Estado de México,Tultitlán,2,2,0,0,2020-02-13
Nuevo León,Monterrey,1,1,0,0,2020-02-13
Oaxaca,San Juan Bautista Tuxtepec,1,0,1,0,2020-02-13
Puebla,San Martín Texmelucan,1,1,0,0,2020-02-13
Puebla,Tecamachalco,1,1,0,0,2020-02-13
Quintana Roo,Benito Juárez,3,2,0,1,2020-02-13
Quintana Roo,Solidaridad,1,1,0,0,2020-02-13
San Luis Potosí,Ciudad Valles,1,1,0,0,2020-02-13
San Luis Potosí,San Luis Potosí,2,2,0,0,2020-02-13
Sinaloa,Culiacán,1,1,0,0,2020-02-13
Sinaloa,San Ignacio,1,1,0,0,2020-02-13
Sonora,Guaymas,1,1,0,0,2020-02-13
Tabasco,Jalpa De Méndez,4,3,1,0,2020-02-13
Tamaulipas,Reynosa,1,0,1,0,2020-02-13
Veracruz,Coatzacoalcos,1,1,0,0,2020-02-13
Veracruz,San Juan Evangelista,1,1,0,0,2020-02-13
Zacatecas,Fresnillo,2,1,1,0,2020-02-13
