Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Tijuana,9,9.0,0.0,0.0,2020-02-14
Chiapas,Ocosingo,1,1.0,0.0,0.0,2020-02-14
Chihuahua,Juárez,1,1.0,0.0,0.0,2020-02-14
Ciudad de México,Azcapotzalco,1,0.0,0.0,1.0,2020-02-14
Ciudad de México,Tlalpan,1,0.0,0.0,1.0,2020-02-14
Coahuila,Torreón,1,1.0,0.0,0.0,2020-02-14
Durango,Mapimí,1,1.0,0.0,0.0,2020-02-14
Guanajuato,Celaya,7,6.0,1.0,0.0,2020-02-14
Guanajuato,León,3,3.0,0.0,0.0,2020-02-14
Guanajuato,Salamanca,4,4.0,0.0,0.0,2020-02-14
Guanajuato,San Miguel De Allende,2,1.0,1.0,0.0,2020-02-14
Guerrero,Chilpancingo De Los Bravo,1,1.0,0.0,0.0,2020-02-14
Hidalgo,Jaltocán,1,0.0,1.0,0.0,2020-02-14
Hidalgo,Tezontepec De Aldama,1,1.0,0.0,0.0,2020-02-14
Jalisco,Guadalajara,3,3.0,0.0,0.0,2020-02-14
Jalisco,San Pedro Tlaquepaque,2,2.0,0.0,0.0,2020-02-14
Michoacán,Huetamo,8,8.0,0.0,0.0,2020-02-14
Michoacán,Los Reyes,1,1.0,0.0,0.0,2020-02-14
Michoacán,Morelia,1,1.0,0.0,0.0,2020-02-14
Michoacán,Zamora,3,3.0,0.0,0.0,2020-02-14
Michoacán,Álvaro Obregón,1,1.0,0.0,0.0,2020-02-14
Morelos,Atlatlahucan,1,1.0,0.0,0.0,2020-02-14
Morelos,Cuernavaca,1,1.0,0.0,0.0,2020-02-14
Estado de México,Nextlalpan,1,0.0,1.0,0.0,2020-02-14
Estado de México,Nicolás Romero,4,4.0,0.0,0.0,2020-02-14
Nuevo León,Apodaca,1,1.0,0.0,0.0,2020-02-14
Nuevo León,García,1,1.0,0.0,0.0,2020-02-14
Nuevo León,Guadalupe,1,1.0,0.0,0.0,2020-02-14
Nuevo León,Monterrey,1,1.0,0.0,0.0,2020-02-14
Puebla,San Martín Texmelucan,1,0.0,1.0,0.0,2020-02-14
Quintana Roo,Benito Juárez,2,1.0,0.0,1.0,2020-02-14
Quintana Roo,Tulum,1,1.0,0.0,0.0,2020-02-14
San Luis Potosí,Villa De Arriaga,1,0.0,0.0,1.0,2020-02-14
Sinaloa,Culiacán,1,0.0,0.0,1.0,2020-02-14
Sonora,Cajeme,1,1.0,0.0,0.0,2020-02-14
Sonora,Hermosillo,2,2.0,0.0,0.0,2020-02-14
Veracruz,Coatzacoalcos,1,1.0,0.0,0.0,2020-02-14
Veracruz,Río Blanco,1,1.0,0.0,0.0,2020-02-14
Zacatecas,Guadalupe,1,1.0,0.0,0.0,2020-02-14
