"Defunciones por homicidios"
"Mes de registro : Agosto"
""
"Consulta de: Defunciones por homicidio   Por: Año de registro   Según: Ent y mun de registro"
"","Total","Aguascalientes","Baja California","Baja California Sur","Campeche","Coahuila de Zaragoza","Colima","Chiapas","Chihuahua","Ciudad de México","Durango","Guanajuato","Guerrero","Hidalgo","Jalisco","México","Michoacán de Ocampo","Morelos","Nayarit","Nuevo León","Oaxaca","Puebla","Querétaro","Quintana Roo","San Luis Potosí","Sinaloa","Sonora","Tabasco","Tamaulipas","Tlaxcala","Veracruz de Ignacio de la Llave","Yucatán","Zacatecas",""
"1990","1,209","3","24","","4","9","8","29","29","97","21","25","59","21","82","307","90","33","20","4","107","22","8","1","29","31","12","8","29","5","71","6","15"
"1991","1,193","6","24","5","5","18","7","39","25","75","35","33","64","12","60","265","99","28","6","9","111","46","1","4","24","47","22","17","32","2","60","","12"
"1992","1,344","2","24","4","5","21","6","22","46","90","57","37","152","7","62","241","140","46","24","10","95","40","10","5","20","37","14","8","44","5","58","2","10"
"1993","1,360","2","28","2","9","15","6","42","36","84","30","34","90","13","72","257","142","47","26","18","140","46","3","6","22","57","16","11","20","3","61","7","15"
"1994","1,334","2","34","7","7","18","10","62","50","81","30","26","103","16","61","263","93","25","24","14","95","49","8","29","25","55","21","24","36","5","47","2","12"
"1995","1,369","2","41","3","4","17","5","61","71","110","27","23","117","15","75","229","94","26","14","6","101","62","5","9","15","51","29","25","30","7","67","3","25"
"1996","1,120","1","30","1","6","12","3","35","54","89","21","23","84","9","64","210","97","29","8","10","94","31","5","5","11","52","29","13","22","4","56","3","9"
"1997","1,087","1","32","3","7","11","10","34","42","107","28","22","83","9","43","195","50","28","13","11","95","46","9","13","24","41","26","13","29","3","43","2","14"
"1998","1,049","3","66","1","9","12","4","62","53","101","27","24","90","6","49","200","34","35","6","7","48","29","8","7","21","40","25","11","11","3","40","3","14"
"1999","1,036","4","68","3","7","11","4","46","44","84","11","24","96","6","36","161","50","31","14","17","80","33","6","10","17","40","29","21","25","5","37","6","10"
"2000","850","3","46","5","5","13","7","31","62","77","15","22","62","7","39","161","37","15","6","5","62","28","10","5","20","27","14","2","16","15","24","3","6"
"2001","848","1","38","4","","19","6","6","65","82","14","14","46","5","50","177","44","16","10","4","48","36","5","7","23","36","23","11","15","2","32","2","7"
"2002","884","1","33","4","6","20","8","41","64","77","23","8","47","10","40","182","38","16","16","10","63","32","4","4","13","36","19","14","18","3","26","4","4"
"2003","770","2","42","5","2","8","5","33","29","72","21","13","51","4","38","132","26","13","7","10","63","20","8","19","14","35","20","10","23","2","33","4","6"
"2004","756","1","33","4","1","13","2","7","58","66","10","11","42","5","38","147","45","15","9","11","51","25","6","8","20","35","12","12","26","4","29","","10"
"2005","818","2","48","1","4","15","6","39","40","62","12","13","64","4","35","181","34","7","17","9","44","31","7","6","14","33","15","7","33","2","28","2","3"
"2006","935","3","50","3","2","6","4","61","44","89","7","18","65","5","31","162","134","11","10","15","33","31","4","9","8","35","23","7","19","3","30","5","8"
"2007","783","8","31","4","3","12","4","15","46","79","14","15","75","3","45","93","60","12","9","16","46","14","4","11","17","36","25","7","20","5","41","3","10"
"2008","1,258","11","40","5","3","15","8","18","302","79","34","28","67","9","44","138","48","17","16","20","44","24","9","23","19","90","50","19","23","5","26","12","12"
"2009","1,767","3","115","3","5","20","8","36","350","84","113","45","170","19","69","149","57","25","12","31","60","30","10","17","20","123","53","20","22","9","75","2","12"
"2010","2,506","10","140","4","1","27","9","13","709","81","105","34","127","13","98","190","62","72","56","103","69","30","6","11","37","215","66","19","139","10","34","3","13"
"2011","2,339","3","63","8","2","67","15","32","364","91","51","45","261","18","122","229","90","37","59","182","69","45","9","14","30","171","29","21","71","11","94","7","29"
"2012","2,233","2","32","3","4","97","21","41","220","99","59","67","252","20","128","275","74","66","21","173","50","37","11","6","36","99","57","17","117","5","97","1","46"
"2013","1,893","4","48","2","9","61","18","40","188","97","55","70","192","20","111","269","69","38","11","64","54","41","12","17","21","124","43","29","78","5","72","5","26"
"2014","1,643","2","54","9","5","31","8","33","139","82","19","75","194","17","90","267","76","28","18","41","71","42","10","8","24","83","48","11","65","10","62","4","17"
"2015","1,872","1","97","27","4","22","13","54","131","105","15","106","208","17","95","224","106","49","25","39","68","59","12","11","27","105","58","34","52","6","76","","26"
"2016","2,320","4","84","33","8","26","46","44","167","116","25","120","258","22","105","231","168","61","19","48","66","76","11","20","28","122","55","48","64","11","146","9","79"
"2017","2,753","10","184","64","10","17","63","57","161","80","28","191","221","30","190","244","132","57","46","40","99","87","33","50","49","137","56","38","120","12","172","7","68"
"2018","3,194","8","260","11","9","19","62","70","342","103","14","317","171","34","245","262","172","56","33","69","87","105","27","92","56","123","109","47","96","6","124","9","56"
"2019","3,125","2","259","6","13","16","69","67","223","93","19","312","162","33","209","270","242","96","16","85","107","115","22","64","51","95","128","44","74","14","160","2","57"

"FUENTE: INEGI. Estadísticas de mortalidad."
