"Defunciones por homicidios"
"Mes de registro : Abril"
""
"Consulta de: Defunciones por homicidio   Por: Año de registro   Según: Ent y mun de registro"
"","Total","Aguascalientes","Baja California","Baja California Sur","Campeche","Coahuila de Zaragoza","Colima","Chiapas","Chihuahua","Ciudad de México","Durango","Guanajuato","Guerrero","Hidalgo","Jalisco","México","Michoacán de Ocampo","Morelos","Nayarit","Nuevo León","Oaxaca","Puebla","Querétaro","Quintana Roo","San Luis Potosí","Sinaloa","Sonora","Tabasco","Tamaulipas","Tlaxcala","Veracruz de Ignacio de la Llave","Yucatán","Zacatecas",""
"1990","1,119","6","22","","10","14","6","34","33","101","17","34","70","20","63","181","127","18","21","12","94","49","9","6","10","37","15","8","15","2","72","6","7"
"1991","1,419","5","15","1","6","17","10","34","60","87","35","39","101","19","80","337","112","41","23","6","117","33","13","5","15","42","10","6","36","2","88","8","16"
"1992","1,343","2","30","1","7","16","10","36","34","91","50","18","107","8","61","288","134","33","28","17","111","43","9","4","15","30","21","10","28","5","74","3","19"
"1993","1,285","2","27","3","1","15","4","43","28","72","27","38","116","13","69","272","120","26","14","5","106","56","5","11","18","38","16","12","43","2","69","5","9"
"1994","1,215","","32","1","11","10","8","50","41","94","17","21","87","14","56","237","91","32","21","8","123","40","3","12","12","56","17","19","38","2","55","3","4"
"1995","1,203","1","30","1","7","13","6","61","48","94","23","29","85","14","54","221","105","32","17","16","83","53","5","2","18","58","21","22","26","3","45","1","9"
"1996","1,251","1","37","1","9","16","4","60","51","129","16","19","73","9","54","247","107","37","14","9","91","42","6","5","23","54","20","19","27","7","52","3","9"
"1997","1,053","1","30","5","1","14","2","33","53","89","23","16","94","9","48","183","65","22","12","17","74","45","6","5","14","51","21","10","19","7","69","5","10"
"1998","1,167","5","42","","6","12","5","76","54","118","24","22","85","11","52","212","63","26","10","8","83","38","11","9","18","38","35","7","26","3","52","4","12"
"1999","1,012","","51","4","9","7","9","55","38","75","26","29","73","11","36","194","37","36","11","3","75","35","8","5","24","46","27","13","22","7","39","2","5"
"2000","850","2","19","1","4","12","3","51","41","71","10","18","48","","53","173","40","16","11","9","51","30","8","3","30","30","20","6","28","5","46","3","8"
"2001","829","3","29","1","4","15","6","5","53","63","16","28","45","13","37","149","41","15","10","7","46","39","12","13","17","39","22","12","15","6","46","4","18"
"2002","907","3","34","5","6","17","2","34","75","85","17","14","63","4","46","147","52","22","13","15","49","27","4","9","23","50","18","13","12","2","28","5","13"
"2003","866","3","35","2","2","6","5","50","40","84","17","16","48","10","40","182","49","15","13","21","50","20","3","4","10","34","19","13","21","3","32","7","12"
"2004","676","2","30","2","3","3","5","23","38","65","7","14","47","4","34","123","42","10","9","7","45","24","6","8","6","27","22","10","23","4","21","2","10"
"2005","852","","56","1","7","12","4","10","39","91","15","19","48","7","36","159","61","8","9","11","46","27","9","5","13","56","25","5","25","7","31","3","7"
"2006","752","1","30","","","6","2","28","50","55","16","18","51","6","43","166","71","13","7","7","26","23","1","","3","28","20","10","36","4","23","1","7"
"2007","756","1","49","3","5","10","1","5","37","76","11","14","74","5","32","102","46","14","10","35","42","29","7","9","7","34","35","11","12","3","29","3","5"
"2008","1,009","2","64","8","1","11","1","30","112","61","28","31","71","5","36","143","53","14","12","36","44","42","4","7","21","68","23","10","19","4","36","2","10"
"2009","1,398","6","111","","4","19","3","42","156","80","76","29","161","17","39","153","104","10","30","24","45","22","6","11","19","78","50","6","22","3","58","","14"
"2010","2,068","2","157","3","7","59","3","18","420","90","99","36","95","10","83","200","45","52","37","87","56","30","3","13","23","216","53","21","97","5","32","4","12"
"2011","2,211","8","65","3","8","31","11","26","394","97","186","57","143","22","99","204","63","37","51","141","40","40","15","12","32","188","45","21","76","7","73","5","11"
"2012","2,171","2","48","1","4","69","12","30","319","81","74","58","216","8","156","210","86","57","19","139","57","46","10","17","30","125","41","16","110","3","103","3","21"
"2013","2,102","6","76","5","12","81","14","37","212","87","50","70","191","20","139","273","93","56","16","87","70","60","10","23","44","114","54","22","64","9","72","4","31"
"2014","1,606","1","48","3","5","33","21","48","152","104","45","58","103","20","84","236","47","39","14","49","59","40","7","10","23","93","54","27","93","8","72","2","8"
"2015","1,716","4","74","21","6","30","12","47","103","96","17","72","208","19","101","248","61","36","11","41","54","53","11","13","12","83","42","29","68","11","101","3","29"
"2016","1,828","6","69","11","4","21","62","39","134","79","13","75","204","15","90","232","119","42","10","47","81","79","11","20","24","88","38","30","74","6","77","2","26"
"2017","2,347","5","128","21","5","23","48","46","121","115","16","186","215","29","114","251","124","60","17","61","94","78","24","35","24","145","63","30","55","13","143","3","55"
"2018","3,087","9","257","20","4","19","58","65","181","148","9","289","219","25","238","246","170","61","29","66","106","122","16","75","51","107","71","42","161","11","139","8","65"
"2019","2,909","7","207","8","6","20","69","46","307","99","18","296","118","36","214","288","142","87","15","67","92","94","20","82","37","103","72","71","60","13","158","7","50"

"FUENTE: INEGI. Estadísticas de mortalidad."
