"Defunciones por homicidios"
"Mes de registro : Noviembre"
""
"Consulta de: Defunciones por homicidio   Por: Año de registro   Según: Ent y mun de registro"
"","Total","Aguascalientes","Baja California","Baja California Sur","Campeche","Coahuila de Zaragoza","Colima","Chiapas","Chihuahua","Ciudad de México","Durango","Guanajuato","Guerrero","Hidalgo","Jalisco","México","Michoacán de Ocampo","Morelos","Nayarit","Nuevo León","Oaxaca","Puebla","Querétaro","Quintana Roo","San Luis Potosí","Sinaloa","Sonora","Tabasco","Tamaulipas","Tlaxcala","Veracruz de Ignacio de la Llave","Yucatán","Zacatecas",""
"1990","1,232","5","22","3","4","19","8","26","25","105","24","32","56","10","47","330","91","25","31","2","107","29","6","6","15","47","14","7","22","5","85","7","17"
"1991","1,117","6","23","2","7","11","5","22","27","79","12","26","73","14","67","244","95","26","19","11","111","37","10","3","19","43","16","8","33","5","51","4","8"
"1992","1,332","4","23","2","7","19","8","44","41","102","31","20","136","11","70","283","118","23","24","10","109","38","3","9","16","51","11","15","32","4","47","2","19"
"1993","1,292","7","33","2","7","8","6","56","46","82","31","36","99","7","42","278","103","57","28","14","102","47","6","9","18","35","13","16","29","3","45","9","18"
"1994","1,259","2","30","3","4","18","5","58","36","86","33","20","105","18","67","276","94","32","20","7","93","46","9","10","20","28","25","17","19","5","60","3","10"
"1995","1,228","1","48","4","8","7","6","66","52","103","20","25","99","8","60","216","66","23","16","10","124","44","3","2","22","70","27","16","22","5","32","7","16"
"1996","1,095","4","27","6","7","7","5","47","55","112","17","17","82","9","62","169","79","18","6","6","96","47","11","6","15","54","31","15","26","2","35","8","14"
"1997","1,092","","24","8","5","10","7","64","32","112","17","31","106","10","57","170","76","30","14","2","75","50","9","5","15","37","25","11","25","5","51","4","5"
"1998","1,034","3","51","1","3","8","7","62","65","72","21","18","79","7","47","187","64","20","14","9","73","29","8","3","25","55","12","12","20","8","35","3","13"
"1999","979","2","55","2","4","14","6","49","48","88","19","24","76","9","51","161","55","20","9","9","57","36","6","8","28","44","18","10","18","7","33","1","12"
"2000","827","1","31","4","4","11","4","16","54","75","20","12","67","6","34","154","48","12","16","3","47","35","4","9","20","34","13","8","25","5","40","6","9"
"2001","809","2","39","1","9","16","4","12","45","73","8","24","65","6","33","157","49","17","7","4","51","37","10","8","9","38","16","11","20","1","27","1","9"
"2002","782","4","34","","1","8","2","38","45","73","14","20","41","3","36","167","44","18","13","6","40","33","7","7","8","32","21","10","14","6","23","2","12"
"2003","868","","29","1","5","11","4","38","64","74","16","23","44","4","42","193","43","12","12","9","62","31","6","16","10","27","12","9","22","5","34","1","9"
"2004","799","3","47","2","1","7","3","20","29","86","19","15","65","8","35","140","57","7","15","9","57","35","7","18","10","23","16","8","16","3","26","3","9"
"2005","819","4","32","2","7","12","5","23","36","74","16","21","58","5","41","159","65","15","21","9","45","27","8","4","10","38","26","13","18","4","18","","3"
"2006","901","3","34","4","4","10","5","58","60","60","10","22","79","1","48","111","96","9","10","19","63","26","2","7","10","45","15","19","27","6","27","5","6"
"2007","691","3","19","2","2","10","2","32","40","79","12","30","31","6","32","90","45","13","12","15","43","26","3","11","19","29","23","6","16","1","35","2","2"
"2008","1,422","2","199","2","3","14","5","18","319","91","57","28","101","7","42","134","59","15","23","15","47","27","3","11","22","58","44","9","23","3","35","2","4"
"2009","1,703","5","105","1","3","22","3","49","328","70","84","46","157","8","66","143","67","15","20","24","53","30","8","9","23","192","54","16","39","4","47","3","9"
"2010","2,037","11","95","5","7","16","15","12","413","88","70","44","154","10","126","185","59","40","62","101","75","20","7","13","37","135","49","21","113","6","34","3","11"
"2011","2,112","2","66","5","3","50","7","5","350","80","59","48","176","14","149","210","64","42","42","157","53","38","9","25","35","173","43","18","82","5","80","5","17"
"2012","1,947","8","48","2","5","82","16","40","186","66","41","53","223","10","134","252","77","41","14","75","60","47","13","12","43","103","43","19","122","6","66","4","36"
"2013","1,756","4","72","7","5","56","16","44","140","97","38","43","214","13","83","254","90","47","12","42","73","44","6","10","12","91","69","11","70","10","58","3","22"
"2014","1,572","4","54","25","8","38","15","38","156","100","23","70","154","17","78","182","67","28","14","34","62","55","7","10","22","84","43","20","45","2","79","4","34"
"2015","1,732","3","77","9","4","21","28","45","102","95","10","93","226","17","109","208","78","47","14","21","72","61","14","20","28","99","36","28","49","8","72","3","35"
"2016","2,202","2","117","35","9","13","71","51","150","114","20","113","227","27","109","237","132","60","13","36","89","63","14","18","28","120","53","47","75","11","91","9","48"
"2017","2,886","5","224","130","3","20","74","62","207","80","17","225","224","24","130","248","180","40","68","59","58","135","15","44","38","115","67","44","148","7","142","4","49"
"2018","3,095","6","280","12","8","19","65","65","229","82","13","263","188","28","330","286","191","76","19","87","103","114","19","61","40","86","75","47","82","8","133","3","77"
"2019","3,005","8","219","10","5","13","77","60","246","108","11","370","164","32","207","284","185","99","15","67","81","85","17","42","50","102","153","55","65","13","94","3","65"

"FUENTE: INEGI. Estadísticas de mortalidad."
