"Defunciones por homicidios"
"Mes de registro : Febrero"
""
"Consulta de: Defunciones por homicidio   Por: Año de registro   Según: Ent y mun de registro"
"","Total","Aguascalientes","Baja California","Baja California Sur","Campeche","Coahuila de Zaragoza","Colima","Chiapas","Chihuahua","Ciudad de México","Durango","Guanajuato","Guerrero","Hidalgo","Jalisco","México","Michoacán de Ocampo","Morelos","Nayarit","Nuevo León","Oaxaca","Puebla","Querétaro","Quintana Roo","San Luis Potosí","Sinaloa","Sonora","Tabasco","Tamaulipas","Tlaxcala","Veracruz de Ignacio de la Llave","Yucatán","Zacatecas",""
"1990","1,126","2","15","1","2","8","8","23","26","93","14","44","75","9","59","244","116","26","27","5","103","62","9","2","18","27","9","14","19","3","49","1","13"
"1991","1,134","14","17","1","4","21","3","27","25","87","19","32","84","15","42","280","88","27","21","4","98","36","2","10","16","33","13","6","13","2","74","5","15"
"1992","1,245","3","28","","5","12","13","27","25","93","42","31","95","8","52","286","119","29","15","11","96","42","2","4","22","57","15","7","30","4","57","4","11"
"1993","1,272","2","16","1","4","15","12","40","20","94","34","19","136","1","65","279","135","36","21","9","93","44","7","7","17","42","14","11","24","3","47","3","21"
"1994","1,286","4","21","4","2","17","9","44","34","95","24","32","99","15","53","273","128","40","23","11","103","46","9","10","27","39","13","27","22","2","45","3","12"
"1995","1,164","3","26","1","14","13","5","51","52","106","21","24","75","12","63","193","96","33","22","13","99","29","5","6","13","51","18","22","24","6","54","3","11"
"1996","1,211","5","25","2","3","13","2","72","60","130","19","29","88","9","72","229","99","27","14","5","79","46","6","2","15","59","25","9","12","2","45","3","5"
"1997","1,072","2","23","3","10","12","3","57","46","103","16","22","70","13","44","192","82","26","13","14","86","31","5","11","19","47","19","16","18","10","45","7","7"
"1998","1,095","1","42","2","5","8","8","65","44","96","22","15","86","11","52","193","50","16","8","11","92","44","10","6","15","53","25","9","30","7","50","4","15"
"1999","972","1","53","1","6","10","3","53","32","87","32","20","84","7","36","193","38","22","6","2","53","34","9","4","31","48","22","11","12","11","45","1","5"
"2000","930","","45","2","4","13","4","43","45","73","7","27","61","9","44","163","51","25","12","13","78","34","15","9","17","48","13","11","27","4","30","","3"
"2001","775","1","25","2","6","7","6","9","53","79","13","12","46","21","28","147","72","22","3","10","42","22","4","3","16","44","19","9","11","5","25","2","11"
"2002","804","2","30","","4","9","3","42","52","75","10","19","55","2","46","161","45","14","14","7","44","24","6","6","11","54","14","6","12","4","21","5","7"
"2003","730","1","34","2","7","7","2","21","43","87","22","22","45","9","38","134","35","4","5","13","47","31","7","1","11","29","15","7","10","1","26","6","8"
"2004","771","","41","3","3","7","4","28","44","78","12","14","50","10","30","155","31","10","7","9","54","30","6","12","7","33","26","5","20","7","30","3","2"
"2005","796","","25","3","5","6","7","24","54","60","10","21","53","8","39","164","67","17","11","5","44","20","2","5","11","47","12","8","24","2","32","5","5"
"2006","776","3","21","2","3","10","3","38","61","50","12","22","47","4","31","169","53","3","2","12","51","24","2","8","6","31","16","11","21","9","39","5","7"
"2007","488","1","29","2","8","","1","","32","10","15","8","43","3","31","81","23","7","9","17","29","17","3","7","6","33","31","10","3","2","23","3","1"
"2008","822","2","47","2","4","17","7","","100","69","24","24","56","4","30","118","52","6","3","29","44","27","7","7","20","21","17","11","19","7","38","4","6"
"2009","1,526","5","132","4","4","26","6","49","339","90","70","31","142","12","43","146","36","17","17","19","43","43","7","12","13","72","36","19","27","8","49","2","7"
"2010","1,666","3","130","3","5","29","1","7","371","85","73","29","105","9","50","141","76","25","27","33","58","33","","3","9","211","58","13","33","1","37","3","5"
"2011","2,047","10","55","4","2","21","22","24","434","78","47","46","168","16","126","211","61","35","33","160","54","38","13","9","37","134","44","16","69","7","41","6","26"
"2012","1,882","4","48","4","2","79","20","7","240","97","52","50","145","17","124","219","56","46","27","216","47","32","6","8","9","98","29","9","72","5","95","4","15"
"2013","1,773","5","42","2","4","71","23","45","146","87","43","52","180","10","133","261","41","58","18","86","53","48","10","7","33","62","42","18","91","5","60","2","35"
"2014","1,578","3","62","8","3","46","22","40","137","76","17","56","128","15","79","237","73","42","8","55","54","56","8","8","21","90","56","7","77","7","64","3","20"
"2015","1,481","","43","7","4","31","13","32","114","78","18","82","146","19","95","205","45","36","4","53","63","43","9","7","10","75","42","31","69","4","77","3","23"
"2016","1,730","4","79","9","4","19","48","48","105","81","11","77","178","15","99","185","76","40","10","90","50","53","10","7","18","131","57","30","58","7","70","11","50"
"2017","2,217","3","145","40","7","26","51","54","187","117","16","144","169","23","98","215","122","68","34","53","67","64","15","20","38","109","52","30","61","11","120","8","50"
"2018","2,621","8","214","16","7","18","60","45","204","141","21","211","187","20","168","217","163","71","30","56","113","97","12","55","49","83","48","43","87","16","98","6","57"
"2019","2,910","11","177","8","5","23","55","57","228","93","16","349","148","33","262","251","204","91","13","111","85","125","18","73","38","61","72","52","75","9","119","6","42"

"FUENTE: INEGI. Estadísticas de mortalidad."
