"Defunciones por homicidios"
"Mes de registro : Enero"
""
"Consulta de: Defunciones por homicidio   Por: Año de registro   Según: Ent y mun de registro"
"","Total","Aguascalientes","Baja California","Baja California Sur","Campeche","Coahuila de Zaragoza","Colima","Chiapas","Chihuahua","Ciudad de México","Durango","Guanajuato","Guerrero","Hidalgo","Jalisco","México","Michoacán de Ocampo","Morelos","Nayarit","Nuevo León","Oaxaca","Puebla","Querétaro","Quintana Roo","San Luis Potosí","Sinaloa","Sonora","Tabasco","Tamaulipas","Tlaxcala","Veracruz de Ignacio de la Llave","Yucatán","Zacatecas",""
"1990","1,292","1","32","1","8","26","4","25","19","110","27","27","68","21","74","293","115","31","15","9","108","76","7","4","27","43","11","14","17","6","52","3","18"
"1991","1,234","6","19","","4","24","8","23","47","102","34","29","70","8","42","268","116","19","19","15","102","38","5","2","14","55","12","7","38","4","83","8","13"
"1992","1,315","2","33","","7","48","5","28","26","77","56","37","119","6","59","235","112","28","27","16","113","35","6","2","23","47","25","11","37","7","65","9","14"
"1993","1,468","5","33","1","7","44","7","34","54","113","47","36","119","7","70","272","128","37","21","14","109","41","13","2","25","78","19","11","41","3","59","3","15"
"1994","1,352","2","21","3","10","20","6","51","44","83","31","24","112","6","63","326","110","36","25","10","91","50","7","12","26","47","19","18","32","1","42","4","20"
"1995","1,332","2","37","2","3","23","4","52","63","91","33","30","112","11","60","246","117","23","25","6","87","30","7","4","23","64","35","29","29","7","65","5","7"
"1996","1,313","2","24","2","7","15","3","55","52","110","26","29","101","15","58","249","91","31","12","13","103","50","12","9","20","65","28","18","34","3","56","4","16"
"1997","1,201","1","32","3","9","15","2","72","68","105","9","17","97","15","55","206","90","21","24","4","92","35","9","7","13","66","19","9","22","2","59","4","19"
"1998","1,068","2","32","1","5","14","4","58","45","72","22","23","83","13","42","196","62","22","10","6","97","32","6","7","40","57","14","11","32","3","47","4","6"
"1999","1,037","5","46","3","2","17","6","48","65","83","10","20","62","18","56","173","68","29","9","10","69","42","7","3","26","50","25","9","26","6","35","4","5"
"2000","1,018","1","61","","9","8","6","69","59","88","20","22","77","8","36","168","74","17","8","12","72","26","9","4","19","46","21","10","15","","40","2","11"
"2001","867","3","14","","3","10","7","43","38","74","15","24","51","15","42","173","65","14","7","8","63","41","12","9","15","41","19","3","15","7","23","3","10"
"2002","921","2","44","6","8","9","3","52","56","72","22","31","44","3","30","176","49","13","8","12","45","45","6","13","20","44","21","5","15","7","45","6","9"
"2003","852","1","34","","2","8","5","46","56","87","16","19","43","6","39","169","63","16","14","4","34","44","7","9","18","34","12","10","9","1","34","3","9"
"2004","792","1","33","1","","12","8","22","40","81","11","19","37","12","43","150","47","17","13","9","48","28","9","5","14","52","14","10","11","5","29","3","8"
"2005","785","2","20","3","2","12","3","30","49","67","9","10","35","7","30","188","49","13","8","9","44","40","4","10","14","37","19","8","34","1","19","3","6"
"2006","921","1","36","3","8","10","3","7","56","76","20","18","53","3","56","169","68","20","15","8","57","32","7","2","17","54","27","8","35","4","37","1","10"
"2007","676","3","27","3","6","2","2","1","30","23","10","15","75","10","41","111","61","3","5","13","73","23","4","5","9","44","18","12","8","","25","6","8"
"2008","927","5","53","4","5","15","5","34","64","84","25","26","59","7","41","122","58","15","11","16","84","29","6","11","12","22","24","14","25","3","34","2","12"
"2009","1,423","6","169","1","4","23","7","35","218","62","35","51","104","15","65","147","56","18","15","31","56","37","5","6","17","93","37","10","27","10","51","5","7"
"2010","1,892","4","262","5","2","28","2","21","404","93","122","35","104","7","42","162","71","13","14","26","48","26","10","4","18","208","71","16","27","2","27","1","17"
"2011","2,160","9","94","2","4","29","5","26","420","110","80","33","171","16","126","221","57","33","52","105","60","36","8","12","48","166","61","22","78","6","53","5","12"
"2012","2,222","3","64","3","10","82","23","12","339","71","169","38","183","11","119","240","76","35","30","133","76","39","8","19","22","97","50","18","125","3","86","4","34"
"2013","2,028","2","58","5","1","78","37","34","159","96","57","40","176","20","158","335","48","44","24","110","62","41","5","12","26","98","43","20","111","10","53","1","64"
"2014","1,621","2","60","4","9","37","7","25","146","93","40","67","132","19","70","247","98","46","11","27","50","54","11","10","24","116","66","21","54","6","59","1","9"
"2015","1,500","7","56","18","6","48","17","25","138","87","15","59","140","18","117","214","60","29","14","24","48","44","14","7","18","55","43","23","40","6","80","1","29"
"2016","1,554","","76","8","16","17","28","46","106","82","10","66","175","13","96","203","63","46","11","49","63","54","10","7","23","71","42","19","29","7","99","2","17"
"2017","2,282","5","90","51","9","20","77","40","152","139","13","147","237","31","104","235","129","63","9","54","91","80","12","22","31","109","66","23","52","10","120","6","55"
"2018","2,624","9","187","43","3","25","64","44","214","103","13","236","225","27","130","266","123","69","41","53","99","87","18","46","42","85","48","38","95","18","136","2","35"
"2019","2,922","9","269","20","3","31","69","46","238","116","9","296","160","42","188","297","168","86","23","102","96","96","18","63","38","70","76","43","73","16","109","2","50"

"FUENTE: INEGI. Estadísticas de mortalidad."
