Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Baja California,Mexicali,1,1,0,0,2019-09-15
Baja California,Tijuana,7,5,2,0,2019-09-15
Chihuahua,Chihuahua,1,1,0,0,2019-09-15
Chihuahua,Juárez,5,5,0,0,2019-09-15
Ciudad de México,Gustavo A. Madero,1,1,0,0,2019-09-15
Ciudad de México,Iztapalapa,1,1,0,0,2019-09-15
Coahuila,Guerrero,1,1,0,0,2019-09-15
Colima,Colima,1,1,0,0,2019-09-15
Colima,Manzanillo,1,1,0,0,2019-09-15
Colima,Tecomán,1,1,0,0,2019-09-15
Guanajuato,Abasolo,1,1,0,0,2019-09-15
Guanajuato,Celaya,3,3,0,0,2019-09-15
Guanajuato,Irapuato,1,1,0,0,2019-09-15
Guanajuato,León,1,1,0,0,2019-09-15
Guanajuato,Valle De Santiago,1,1,0,0,2019-09-15
Guerrero,Acapulco De Juárez,5,5,0,0,2019-09-15
Jalisco,Guadalajara,1,1,0,0,2019-09-15
Estado de México,Ixtapaluca,1,0,1,0,2019-09-15
Michoacán,Ario,1,1,0,0,2019-09-15
Michoacán,Jacona,2,2,0,0,2019-09-15
Michoacán,Morelia,1,1,0,0,2019-09-15
Morelos,Temixco,1,1,0,0,2019-09-15
Morelos,Tlaquiltenango,1,0,1,0,2019-09-15
Nuevo León,Guadalupe,2,1,1,0,2019-09-15
Nuevo León,Monterrey,1,1,0,0,2019-09-15
Nuevo León,Santa Catarina,1,1,0,0,2019-09-15
Oaxaca,Ciudad Ixtepec,2,2,0,0,2019-09-15
Puebla,Puebla,3,3,0,0,2019-09-15
Querétaro,Querétaro,1,1,0,0,2019-09-15
Sinaloa,Choix,2,2,0,0,2019-09-15
Sinaloa,Guasave,1,0,0,1,2019-09-15
Sinaloa,Mocorito,2,2,0,0,2019-09-15
Sonora,Cajeme,1,0,1,0,2019-09-15
Tamaulipas,Matamoros,1,0,1,0,2019-09-15
Veracruz,Cuichapa,1,1,0,0,2019-09-15
Veracruz,Xico,2,0,0,2,2019-09-15
